Dataset Size,Epsilon,Proportions,Init Mode,Extra Steps,Coverage Ratio,Convergence,Final Reward,V Optimal Gap,Q Optimal Gap
16000,0.5,0% Eps-Greedy / 100% Random,0/100,0.0,70.61829426296627,1,-0.09025076806838227,2.983264971075034,2.895521883690474
20000,0.5,0% Eps-Greedy / 100% Random,0/100,0.0,70.49835145725245,1,-0.09025076806838227,2.983264971075034,2.895521883690474
4000,0.7,0% Eps-Greedy / 100% Random,0/100,0.0,70.20984919833353,1,-0.09025076806838227,2.983264971075034,2.895521883690474
8000,0.7,0% Eps-Greedy / 100% Random,0/100,0.0,70.76856454042102,1,-0.09025076806838227,2.983264971075034,2.895521883690474
12000,0.7,0% Eps-Greedy / 100% Random,0/100,0.0,70.90335991941693,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.7,0% Eps-Greedy / 100% Random,0/100,0.0,70.2125916284665,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.7,0% Eps-Greedy / 100% Random,0/100,0.0,70.76973065832003,1,-0.09025076806838227,2.983264971075034,2.895521883690474
4000,0.9,0% Eps-Greedy / 100% Random,0/100,0.0,70.98390775558431,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.9,0% Eps-Greedy / 100% Random,0/100,0.0,71.41386624790914,1,-0.09025076806838227,2.983264971075034,2.895521883690474
12000,0.9,0% Eps-Greedy / 100% Random,0/100,0.0,70.66005618328688,1,-0.09025076806838227,2.983264971075034,2.895521883690474
16000,0.9,0% Eps-Greedy / 100% Random,0/100,0.0,71.45099721627777,1,-0.09025076806838227,2.983264971075034,2.895521883690474
20000,0.9,0% Eps-Greedy / 100% Random,0/100,0.0,71.04028775333234,1,-0.09025076806838227,2.983264971075034,2.895521883690474
4000,0.1,100% Eps-Greedy,0/100,1.0,2.9230295288815014,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.1,100% Eps-Greedy,0/100,1.0,2.945722059609517,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.1,100% Eps-Greedy,0/100,1.0,2.7979856258356164,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.1,100% Eps-Greedy,0/100,1.0,2.9324571917224604,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.1,100% Eps-Greedy,0/100,1.0,2.872747028058726,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.3,100% Eps-Greedy,0/100,1.0,3.0026970385514824,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.3,100% Eps-Greedy,0/100,1.0,3.083372881138966,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.3,100% Eps-Greedy,0/100,1.0,3.2679315754633094,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.3,100% Eps-Greedy,0/100,1.0,3.2088324124982024,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.3,100% Eps-Greedy,0/100,1.0,3.114801596071945,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.5,100% Eps-Greedy,0/100,1.0,3.7233999886997675,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.5,100% Eps-Greedy,0/100,1.0,3.85246294120889,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.5,100% Eps-Greedy,0/100,1.0,3.8062073926234588,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.5,100% Eps-Greedy,0/100,1.0,3.7588754949735432,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.5,100% Eps-Greedy,0/100,1.0,3.6290209045299147,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.7,100% Eps-Greedy,0/100,1.0,4.865823277650756,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.7,100% Eps-Greedy,0/100,1.0,4.788172862280466,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.7,100% Eps-Greedy,0/100,1.0,4.530296180127599,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.7,100% Eps-Greedy,0/100,1.0,4.8516502617267765,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.7,100% Eps-Greedy,0/100,1.0,5.008379721861182,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.9,100% Eps-Greedy,0/100,1.0,9.582487910267416,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.9,100% Eps-Greedy,0/100,1.0,8.407004521151,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.9,100% Eps-Greedy,0/100,1.0,8.570571163408484,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.9,100% Eps-Greedy,0/100,1.0,8.18086718536675,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.9,100% Eps-Greedy,0/100,1.0,9.330437932247625,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.1,80% Eps-Greedy / 20% Random,0/100,1.0,2.825107960379857,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.1,80% Eps-Greedy / 20% Random,0/100,1.0,3.4160186507131827,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.1,80% Eps-Greedy / 20% Random,0/100,1.0,3.2851234004925787,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.1,80% Eps-Greedy / 20% Random,0/100,1.0,3.1089068907776154,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.1,80% Eps-Greedy / 20% Random,0/100,1.0,3.2265210682944576,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.3,80% Eps-Greedy / 20% Random,0/100,1.0,3.8045973025250825,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.3,80% Eps-Greedy / 20% Random,0/100,1.0,3.328847735541288,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.3,80% Eps-Greedy / 20% Random,0/100,1.0,3.6019771841021835,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.3,80% Eps-Greedy / 20% Random,0/100,1.0,3.444451901293629,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.3,80% Eps-Greedy / 20% Random,0/100,1.0,3.614612135754734,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.5,80% Eps-Greedy / 20% Random,0/100,1.0,4.427590620348647,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.5,80% Eps-Greedy / 20% Random,0/100,1.0,4.289414044357011,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.5,80% Eps-Greedy / 20% Random,0/100,1.0,4.441666307686184,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.5,80% Eps-Greedy / 20% Random,0/100,1.0,4.161920817101773,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.5,80% Eps-Greedy / 20% Random,0/100,1.0,4.093196455865958,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.7,80% Eps-Greedy / 20% Random,0/100,1.0,5.853407399274367,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.7,80% Eps-Greedy / 20% Random,0/100,1.0,5.426636053725915,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.7,80% Eps-Greedy / 20% Random,0/100,1.0,5.515685256828438,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.7,80% Eps-Greedy / 20% Random,0/100,1.0,5.474197021725951,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.7,80% Eps-Greedy / 20% Random,0/100,1.0,5.583375796234527,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.9,80% Eps-Greedy / 20% Random,0/100,1.0,8.611221029490986,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.9,80% Eps-Greedy / 20% Random,0/100,1.0,8.851365997475414,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.9,80% Eps-Greedy / 20% Random,0/100,1.0,9.093450871481549,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.9,80% Eps-Greedy / 20% Random,0/100,1.0,8.960012965360974,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.9,80% Eps-Greedy / 20% Random,0/100,1.0,8.91309461724249,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.1,60% Eps-Greedy / 40% Random,0/100,1.0,3.6312045329127205,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.1,60% Eps-Greedy / 40% Random,0/100,1.0,3.858100458269104,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.1,60% Eps-Greedy / 40% Random,0/100,1.0,3.324146597976208,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.1,60% Eps-Greedy / 40% Random,0/100,1.0,3.6445176518631732,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.1,60% Eps-Greedy / 40% Random,0/100,1.0,3.7094381978992614,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.3,60% Eps-Greedy / 40% Random,0/100,1.0,4.6212390290753556,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.3,60% Eps-Greedy / 40% Random,0/100,1.0,4.285792815622098,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.3,60% Eps-Greedy / 40% Random,0/100,1.0,3.9982511703406627,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.3,60% Eps-Greedy / 40% Random,0/100,1.0,4.159338866048518,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.3,60% Eps-Greedy / 40% Random,0/100,1.0,3.982702123999866,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.5,60% Eps-Greedy / 40% Random,0/100,1.0,5.248797947046375,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.5,60% Eps-Greedy / 40% Random,0/100,1.0,4.721788666259658,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.5,60% Eps-Greedy / 40% Random,0/100,1.0,5.180083289309062,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.5,60% Eps-Greedy / 40% Random,0/100,1.0,4.957767248528774,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.5,60% Eps-Greedy / 40% Random,0/100,1.0,4.970018997713363,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.7,60% Eps-Greedy / 40% Random,0/100,1.0,7.170858071354468,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.7,60% Eps-Greedy / 40% Random,0/100,1.0,6.295018745668199,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.7,60% Eps-Greedy / 40% Random,0/100,1.0,6.160266264861998,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.7,60% Eps-Greedy / 40% Random,0/100,1.0,6.079407877341713,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.7,60% Eps-Greedy / 40% Random,0/100,1.0,6.380321587930618,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.9,60% Eps-Greedy / 40% Random,0/100,1.0,9.330863939386852,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.9,60% Eps-Greedy / 40% Random,0/100,1.0,9.278454706333216,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.9,60% Eps-Greedy / 40% Random,0/100,1.0,9.627662796563738,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.9,60% Eps-Greedy / 40% Random,0/100,1.0,9.66829400297384,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.9,60% Eps-Greedy / 40% Random,0/100,1.0,8.967076313509144,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.1,40% Eps-Greedy / 60% Random,0/100,1.0,4.616624229491284,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.1,40% Eps-Greedy / 60% Random,0/100,1.0,4.460313503462997,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.1,40% Eps-Greedy / 60% Random,0/100,1.0,4.611678106379529,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.1,40% Eps-Greedy / 60% Random,0/100,1.0,4.142787102998206,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.1,40% Eps-Greedy / 60% Random,0/100,1.0,4.171197503972502,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.3,40% Eps-Greedy / 60% Random,0/100,1.0,5.303518147370156,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.3,40% Eps-Greedy / 60% Random,0/100,1.0,4.6815248420355555,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.3,40% Eps-Greedy / 60% Random,0/100,1.0,5.191063870490594,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.3,40% Eps-Greedy / 60% Random,0/100,1.0,4.6902193462380275,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.3,40% Eps-Greedy / 60% Random,0/100,1.0,5.2766928394603045,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.5,40% Eps-Greedy / 60% Random,0/100,1.0,5.569716110434451,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.5,40% Eps-Greedy / 60% Random,0/100,1.0,6.206562040889333,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.5,40% Eps-Greedy / 60% Random,0/100,1.0,6.071739075241736,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.5,40% Eps-Greedy / 60% Random,0/100,1.0,6.307573350827022,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.5,40% Eps-Greedy / 60% Random,0/100,1.0,5.852108032255953,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.7,40% Eps-Greedy / 60% Random,0/100,1.0,7.804045221603196,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.7,40% Eps-Greedy / 60% Random,0/100,1.0,8.080825142795062,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.7,40% Eps-Greedy / 60% Random,0/100,1.0,7.692699054746253,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.7,40% Eps-Greedy / 60% Random,0/100,1.0,8.400897663898903,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.7,40% Eps-Greedy / 60% Random,0/100,1.0,8.37527191939064,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.9,40% Eps-Greedy / 60% Random,0/100,1.0,11.953994308843914,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.9,40% Eps-Greedy / 60% Random,0/100,1.0,14.430245675640672,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.9,40% Eps-Greedy / 60% Random,0/100,1.0,10.006751712507716,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.9,40% Eps-Greedy / 60% Random,0/100,1.0,10.004303935584169,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.9,40% Eps-Greedy / 60% Random,0/100,1.0,10.32454893413036,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.1,20% Eps-Greedy / 80% Random,0/100,1.0,6.379681049254667,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.1,20% Eps-Greedy / 80% Random,0/100,1.0,5.681079308786045,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.1,20% Eps-Greedy / 80% Random,0/100,1.0,6.125362809586813,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.1,20% Eps-Greedy / 80% Random,0/100,1.0,6.362865501141518,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.1,20% Eps-Greedy / 80% Random,0/100,1.0,6.418359717019072,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.3,20% Eps-Greedy / 80% Random,0/100,1.0,6.605663694020036,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.3,20% Eps-Greedy / 80% Random,0/100,1.0,6.321710485291601,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.3,20% Eps-Greedy / 80% Random,0/100,1.0,6.868581620714341,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.3,20% Eps-Greedy / 80% Random,0/100,1.0,7.0725435810357915,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.3,20% Eps-Greedy / 80% Random,0/100,1.0,6.7942438196930866,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.5,20% Eps-Greedy / 80% Random,0/100,1.0,8.963627583911672,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.5,20% Eps-Greedy / 80% Random,0/100,1.0,7.780556681691736,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.5,20% Eps-Greedy / 80% Random,0/100,1.0,7.215948817692057,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.5,20% Eps-Greedy / 80% Random,0/100,1.0,7.696854097166279,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.5,20% Eps-Greedy / 80% Random,0/100,1.0,7.199406931142253,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.7,20% Eps-Greedy / 80% Random,0/100,1.0,11.158928363656376,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.7,20% Eps-Greedy / 80% Random,0/100,1.0,8.668733896502399,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.7,20% Eps-Greedy / 80% Random,0/100,1.0,10.08022339283183,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.7,20% Eps-Greedy / 80% Random,0/100,1.0,8.834394382390128,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.7,20% Eps-Greedy / 80% Random,0/100,1.0,9.329017957425378,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.9,20% Eps-Greedy / 80% Random,0/100,1.0,16.560438440578327,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.9,20% Eps-Greedy / 80% Random,0/100,1.0,11.38760521793733,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.9,20% Eps-Greedy / 80% Random,0/100,1.0,12.100940860012603,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.9,20% Eps-Greedy / 80% Random,0/100,1.0,13.343367988741676,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.9,20% Eps-Greedy / 80% Random,0/100,1.0,11.756422988695885,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.1,0% Eps-Greedy / 100% Random,0/100,1.0,25.48327870508423,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.1,0% Eps-Greedy / 100% Random,0/100,1.0,13.151022249932762,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.1,0% Eps-Greedy / 100% Random,0/100,1.0,17.173826911376157,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.1,0% Eps-Greedy / 100% Random,0/100,1.0,13.149118844335618,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.1,0% Eps-Greedy / 100% Random,0/100,1.0,13.76086760680087,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.3,0% Eps-Greedy / 100% Random,0/100,1.0,11.50175122181834,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.3,0% Eps-Greedy / 100% Random,0/100,1.0,15.810280059231477,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.3,0% Eps-Greedy / 100% Random,0/100,1.0,11.453234046604264,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.3,0% Eps-Greedy / 100% Random,0/100,1.0,13.833579304282269,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.3,0% Eps-Greedy / 100% Random,0/100,1.0,14.777189120745476,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.5,0% Eps-Greedy / 100% Random,0/100,1.0,13.19705752410093,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.5,0% Eps-Greedy / 100% Random,0/100,1.0,18.24346970802785,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.5,0% Eps-Greedy / 100% Random,0/100,1.0,16.084185177469386,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.5,0% Eps-Greedy / 100% Random,0/100,1.0,13.34649324992683,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.5,0% Eps-Greedy / 100% Random,0/100,1.0,12.611251060932688,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
