state,action,reward,next_state,policy_id
1,2,-0.1,0,1
0,1,-0.1,10,1
10,0,-0.1,0,1
0,2,-0.1,0,1
0,0,-0.1,0,1
0,0,-0.1,0,1
0,1,-0.1,10,1
10,0,-0.1,0,1
0,3,-0.1,1,1
1,1,-0.1,1,1
1,3,-0.1,2,1
2,1,-0.1,12,1
12,2,-0.1,12,1
12,1,-0.1,12,1
12,2,-0.1,12,1
12,2,-0.1,12,1
12,2,-0.1,12,1
12,0,-0.1,2,1
2,1,-0.1,12,1
12,1,-0.1,12,1
12,2,-0.1,12,1
12,0,-0.1,2,1
2,0,-0.1,2,1
2,2,-0.1,1,1
1,0,-0.1,1,1
1,1,-0.1,1,1
1,0,-0.1,1,1
1,0,-0.1,1,1
1,1,-0.1,1,1
1,2,-0.1,0,1
0,2,-0.1,0,1
0,1,-0.1,10,1
10,3,-0.1,10,1
10,2,-0.1,10,1
10,0,-0.1,0,1
0,1,-0.1,10,1
10,2,-0.1,10,1
10,1,-0.1,20,1
20,2,-0.1,20,1
20,0,-0.1,10,1
10,1,-0.1,20,1
20,1,-0.1,30,1
30,1,-0.1,30,1
30,2,-0.1,30,1
30,3,-0.1,31,1
31,1,-0.1,41,1
41,0,-0.1,31,1
90,3,-0.1,91,0
91,1,-0.1,91,0
91,0,-0.1,81,0
81,0,-0.1,71,0
71,0,-0.1,61,0
91,1,-0.1,91,0
91,1,-0.1,91,0
91,1,-0.1,91,0
91,3,-0.1,92,0
92,2,-0.1,91,0
91,2,-0.1,90,0
90,0,-0.1,80,0
80,0,-0.1,70,0
70,3,-0.1,71,0
71,0,-0.1,61,0
0,1,-0.1,10,0
10,1,-0.1,20,0
20,3,-0.1,20,0
20,1,-0.1,30,0
30,3,-0.1,31,0
31,2,-0.1,30,0
30,0,-0.1,20,0
20,0,-0.1,10,0
10,1,-0.1,20,0
20,1,-0.1,30,0
30,1,-0.1,30,0
30,1,-0.1,30,0
30,1,-0.1,30,0
30,2,-0.1,30,0
30,0,-0.1,20,0
20,0,-0.1,10,0
10,1,-0.1,20,0
20,0,-0.1,10,0
10,2,-0.1,10,0
10,3,-0.1,10,0
10,2,-0.1,10,0
10,3,-0.1,10,0
10,1,-0.1,20,0
20,0,-0.1,10,0
10,0,-0.1,0,0
0,2,-0.1,0,0
0,2,-0.1,0,0
0,2,-0.1,0,0
0,3,-0.1,1,0
1,2,-0.1,0,0
0,1,-0.1,10,0
10,3,-0.1,10,0
10,3,-0.1,10,0
10,2,-0.1,10,0
10,0,-0.1,0,0
0,1,-0.1,10,0
10,2,-0.1,10,0
10,2,-0.1,10,0
10,2,-0.1,10,0
10,2,-0.1,10,0
10,3,-0.1,10,0
10,1,-0.1,20,0
20,1,-0.1,30,0
30,0,-0.1,20,0
20,2,-0.1,20,0
20,2,-0.1,20,0
20,2,-0.1,20,0
20,2,-0.1,20,0
20,0,-0.1,10,0
10,0,-0.1,0,0
67,3,-0.1,68,1
68,0,-0.1,58,1
58,0,-0.1,48,1
48,0,-0.1,38,1
38,3,-0.1,39,1
39,2,-0.1,38,1
38,1,-0.1,48,1
48,1,-0.1,58,1
58,2,-0.1,57,1
0,2,-0.1,0,0
0,1,-0.1,10,0
10,1,-0.1,20,0
20,0,-0.1,10,0
10,0,-0.1,0,0
0,2,-0.1,0,0
0,2,-0.1,0,0
0,3,-0.1,1,0
1,2,-0.1,0,0
0,1,-0.1,10,0
10,0,-0.1,0,0
0,1,-0.1,10,0
10,0,-0.1,0,0
0,3,-0.1,1,0
1,1,-0.1,1,0
1,0,-0.1,1,0
1,0,-0.1,1,0
1,0,-0.1,1,0
1,0,-0.1,1,0
1,1,-0.1,1,0
1,2,-0.1,0,0
0,3,-0.1,1,0
1,2,-0.1,0,0
0,0,-0.1,0,0
0,2,-0.1,0,0
0,1,-0.1,10,0
10,2,-0.1,10,0
10,0,-0.1,0,0
0,1,-0.1,10,0
10,0,-0.1,0,0
0,2,-0.1,0,0
0,1,-0.1,10,0
10,3,-0.1,10,0
10,3,-0.1,10,0
10,0,-0.1,0,0
0,0,-0.1,0,0
0,3,-0.1,1,0
1,1,-0.1,1,0
1,2,-0.1,0,0
0,2,-0.1,0,0
0,3,-0.1,1,0
1,0,-0.1,1,0
1,3,-0.1,2,0
2,3,-0.1,3,0
3,0,-0.1,3,0
3,1,-0.1,13,0
13,2,-0.1,12,0
12,0,-0.1,2,0
2,1,-0.1,12,0
12,1,-0.1,12,0
69,3,-0.1,69,1
69,0,-0.1,59,1
59,0,-0.1,59,1
59,2,-0.1,58,1
58,2,-0.1,57,1
83,2,-0.1,83,0
83,1,-0.1,93,0
93,0,-0.1,83,0
83,2,-0.1,83,0
83,2,-0.1,83,0
83,1,-0.1,93,0
93,0,-0.1,83,0
83,3,-0.1,83,0
83,3,-0.1,83,0
83,2,-0.1,83,0
83,3,-0.1,83,0
83,0,-0.1,73,0
73,1,-0.1,83,0
83,2,-0.1,83,0
83,0,-0.1,73,0
73,2,-0.1,73,0
73,3,-0.1,74,0
74,2,-0.1,73,0
73,0,-0.1,63,0
63,1,-0.1,73,0
73,0,-0.1,63,0
63,1,-0.1,73,0
73,3,-0.1,74,0
74,3,-0.1,75,0
24,3,-0.1,25,0
25,0,-0.1,15,0
15,1,-0.1,25,0
25,1,-0.1,35,0
35,1,-0.1,35,0
35,3,-0.1,36,0
36,2,-0.1,35,0
35,0,-0.1,25,0
25,2,-0.1,24,0
24,3,-0.1,25,0
25,0,-0.1,15,0
15,3,-0.1,16,0
16,0,-0.1,6,0
6,3,-0.1,7,0
7,1,-0.1,7,0
7,2,-0.1,6,0
6,2,-0.1,5,0
5,0,-0.1,5,0
5,3,-0.1,6,0
6,2,-0.1,5,0
5,3,-0.1,6,0
6,3,-0.1,7,0
7,1,-0.1,7,0
7,3,-0.1,8,0
8,0,-0.1,8,0
8,2,-0.1,7,0
7,0,-0.1,7,0
7,3,-0.1,8,0
8,3,-0.1,9,0
9,0,-0.1,9,0
9,3,-0.1,9,0
9,0,-0.1,9,0
9,0,-0.1,9,0
9,1,-0.1,19,0
19,1,-0.1,29,0
29,0,-0.1,19,0
19,3,-0.1,19,0
