state,action,reward,next_state
20,0,-0.1,10
10,3,-0.1,10
10,2,-0.1,10
10,2,-0.1,10
10,1,-0.1,20
20,3,-0.1,20
20,0,-0.1,10
10,1,-0.1,20
20,1,-0.1,30
30,1,-0.1,30
30,1,-0.1,30
30,0,-0.1,20
20,0,-0.1,10
10,0,-0.1,0
0,2,-0.1,0
0,1,-0.1,10
10,2,-0.1,10
10,2,-0.1,10
10,2,-0.1,10
10,2,-0.1,10
10,2,-0.1,10
10,2,-0.1,10
10,2,-0.1,10
10,2,-0.1,10
10,1,-0.1,20
20,0,-0.1,10
10,3,-0.1,10
10,1,-0.1,20
20,2,-0.1,20
20,0,-0.1,10
10,1,-0.1,20
20,2,-0.1,20
20,2,-0.1,20
20,2,-0.1,20
20,1,-0.1,30
30,3,-0.1,31
31,2,-0.1,30
30,3,-0.1,31
31,2,-0.1,30
30,2,-0.1,30
30,3,-0.1,31
90,0,-0.1,80
80,3,-0.1,81
81,3,-0.1,81
81,2,-0.1,80
80,2,-0.1,80
80,2,-0.1,80
80,1,-0.1,90
90,3,-0.1,91
91,0,-0.1,81
81,1,-0.1,91
91,2,-0.1,90
90,3,-0.1,91
91,1,-0.1,91
91,1,-0.1,91
91,0,-0.1,81
81,0,-0.1,71
71,0,-0.1,61
61,0,-5.0,61
61,3,-5.0,61
61,3,-5.0,61
61,3,-5.0,61
61,0,-5.0,61
71,0,-0.1,61
61,1,-5.0,61
61,2,-5.0,61
61,1,-5.0,61
61,1,-5.0,61
61,0,-5.0,61
70,2,-0.1,70
70,1,-0.1,80
80,0,-0.1,70
70,2,-0.1,70
70,3,-0.1,71
71,0,-0.1,61
61,1,-5.0,61
61,3,-5.0,61
61,2,-5.0,61
61,3,-5.0,61
61,1,-5.0,61
53,1,-0.1,63
63,2,-0.1,63
63,0,-0.1,53
53,0,-0.1,53
53,2,-0.1,52
52,2,-0.1,51
51,0,-0.1,41
41,2,-0.1,41
41,1,-0.1,51
51,2,-0.1,50
50,3,-0.1,51
51,0,-0.1,41
41,3,-0.1,41
41,1,-0.1,51
51,3,-0.1,52
52,1,-0.1,52
52,1,-0.1,52
52,3,-0.1,53
53,2,-0.1,52
52,0,-0.1,52
52,2,-0.1,51
51,3,-0.1,52
52,1,-0.1,52
52,3,-0.1,53
53,2,-0.1,52
52,1,-0.1,52
52,0,-0.1,52
52,2,-0.1,51
51,0,-0.1,41
41,3,-0.1,41
41,2,-0.1,41
41,1,-0.1,51
51,0,-0.1,41
41,2,-0.1,41
41,0,-0.1,31
31,1,-0.1,41
41,3,-0.1,41
41,3,-0.1,41
41,3,-0.1,41
41,3,-0.1,41
41,2,-0.1,41
41,0,-0.1,31
31,3,-0.1,32
32,3,-5.0,32
32,3,-5.0,32
32,2,-5.0,32
32,0,-5.0,32
32,2,-5.0,32
10,1,-0.1,20
20,3,-0.1,20
20,1,-0.1,30
30,1,-0.1,30
30,0,-0.1,20
20,3,-0.1,20
20,3,-0.1,20
20,0,-0.1,10
10,1,-0.1,20
20,1,-0.1,30
30,1,-0.1,30
30,3,-0.1,31
31,0,-0.1,31
31,1,-0.1,41
41,0,-0.1,31
31,0,-0.1,31
31,3,-0.1,32
32,3,-5.0,32
32,0,-5.0,32
32,2,-5.0,32
32,0,-5.0,32
32,0,-5.0,32
29,1,-0.1,39
39,0,-0.1,29
29,1,-0.1,39
39,3,-0.1,39
39,2,-0.1,38
38,2,-0.1,38
38,1,-0.1,48
48,0,-0.1,38
38,0,-0.1,28
28,1,-0.1,38
38,0,-0.1,28
28,3,-0.1,29
29,3,-0.1,29
29,3,-0.1,29
29,2,-0.1,28
28,2,-0.1,28
28,2,-0.1,28
28,1,-0.1,38
38,2,-0.1,38
38,3,-0.1,39
39,3,-0.1,39
39,2,-0.1,38
38,0,-0.1,28
28,2,-0.1,28
28,1,-0.1,38
38,2,-0.1,38
38,2,-0.1,38
38,3,-0.1,39
39,1,-0.1,39
39,3,-0.1,39
39,3,-0.1,39
39,1,-0.1,39
39,1,-0.1,39
39,2,-0.1,38
38,3,-0.1,39
39,2,-0.1,38
38,3,-0.1,39
39,1,-0.1,39
39,2,-0.1,38
38,1,-0.1,48
48,3,-0.1,48
48,1,-0.1,58
