run_idx,stage,metric,alpha,rho,eta,T,D_theta,D_pi,per_run_metric_1
194,grid,0.6613152701437723,0.001,1.0,1e-05,2000,5.0,10.0,0.6613152701437723
195,grid,0.6531673900524213,0.001,1.0,1e-05,2000,10.0,20.0,0.6531673900524213
196,grid,0.6265830066114783,0.001,1.0,1e-05,2000,20.0,40.0,0.6265830066114783
197,grid,0.7665888077766017,0.001,10.0,1e-05,2000,0.01,0.02,0.7665888077766017
198,grid,0.7665888077766017,0.001,10.0,1e-05,2000,0.1,0.2,0.7665888077766017
199,grid,0.7665888077766017,0.001,10.0,1e-05,2000,0.5,1.0,0.7665888077766017
200,grid,0.7665888077766017,0.001,10.0,1e-05,2000,1.0,2.0,0.7665888077766017
201,grid,0.6613152701437723,0.001,10.0,1e-05,2000,5.0,10.0,0.6613152701437723
202,grid,0.6262994389524212,0.001,10.0,1e-05,2000,10.0,20.0,0.6262994389524212
203,grid,0.6370821018633782,0.001,10.0,1e-05,2000,20.0,40.0,0.6370821018633782
204,grid,0.7665888077766017,0.001,100.0,1e-05,2000,0.01,0.02,0.7665888077766017
205,grid,0.7665888077766017,0.001,100.0,1e-05,2000,0.1,0.2,0.7665888077766017
206,grid,0.7665888077766017,0.001,100.0,1e-05,2000,0.5,1.0,0.7665888077766017
207,grid,0.7665888077766017,0.001,100.0,1e-05,2000,1.0,2.0,0.7665888077766017
208,grid,0.7277933410366155,0.001,100.0,1e-05,2000,5.0,10.0,0.7277933410366155
209,grid,0.6613152701437723,0.001,100.0,1e-05,2000,10.0,20.0,0.6613152701437723
210,grid,0.6531673900524213,0.001,100.0,1e-05,2000,20.0,40.0,0.6531673900524213
211,grid,0.7665888077766017,0.001,0.01,0.0001,2000,0.01,0.02,0.7665888077766017
212,grid,0.7665888077766017,0.001,0.01,0.0001,2000,0.1,0.2,0.7665888077766017
213,grid,0.7665888077766017,0.001,0.01,0.0001,2000,0.5,1.0,0.7665888077766017
214,grid,0.7277933410366155,0.001,0.01,0.0001,2000,1.0,2.0,0.7277933410366155
215,grid,0.6797517734933644,0.001,0.01,0.0001,2000,5.0,10.0,0.6797517734933644
216,grid,0.6410855572143213,0.001,0.01,0.0001,2000,10.0,20.0,0.6410855572143213
217,grid,0.5216464057429,0.001,0.01,0.0001,2000,20.0,40.0,0.5216464057429
218,grid,0.7665888077766017,0.001,0.1,0.0001,2000,0.01,0.02,0.7665888077766017
219,grid,0.7665888077766017,0.001,0.1,0.0001,2000,0.1,0.2,0.7665888077766017
220,grid,0.7665888077766017,0.001,0.1,0.0001,2000,0.5,1.0,0.7665888077766017
221,grid,0.7277933410366155,0.001,0.1,0.0001,2000,1.0,2.0,0.7277933410366155
222,grid,0.6797517734933644,0.001,0.1,0.0001,2000,5.0,10.0,0.6797517734933644
223,grid,0.6410855572143213,0.001,0.1,0.0001,2000,10.0,20.0,0.6410855572143213
224,grid,0.5216464057429,0.001,0.1,0.0001,2000,20.0,40.0,0.5216464057429
225,grid,0.7665888077766017,0.001,1.0,0.0001,2000,0.01,0.02,0.7665888077766017
226,grid,0.7665888077766017,0.001,1.0,0.0001,2000,0.1,0.2,0.7665888077766017
227,grid,0.7665888077766017,0.001,1.0,0.0001,2000,0.5,1.0,0.7665888077766017
228,grid,0.7277933410366155,0.001,1.0,0.0001,2000,1.0,2.0,0.7277933410366155
229,grid,0.6797517734933644,0.001,1.0,0.0001,2000,5.0,10.0,0.6797517734933644
230,grid,0.6410855572143213,0.001,1.0,0.0001,2000,10.0,20.0,0.6410855572143213
231,grid,0.5412331420948,0.001,1.0,0.0001,2000,20.0,40.0,0.5412331420948
232,grid,0.7665888077766017,0.001,10.0,0.0001,2000,0.01,0.02,0.7665888077766017
233,grid,0.7665888077766017,0.001,10.0,0.0001,2000,0.1,0.2,0.7665888077766017
234,grid,0.7665888077766017,0.001,10.0,0.0001,2000,0.5,1.0,0.7665888077766017
235,grid,0.7277933410366155,0.001,10.0,0.0001,2000,1.0,2.0,0.7277933410366155
236,grid,0.6797517734933644,0.001,10.0,0.0001,2000,5.0,10.0,0.6797517734933644
237,grid,0.6188058458733783,0.001,10.0,0.0001,2000,10.0,20.0,0.6188058458733783
238,grid,0.6473966369801313,0.001,10.0,0.0001,2000,20.0,40.0,0.6473966369801313
239,grid,0.7665888077766017,0.001,100.0,0.0001,2000,0.01,0.02,0.7665888077766017
240,grid,0.7665888077766017,0.001,100.0,0.0001,2000,0.1,0.2,0.7665888077766017
241,grid,0.7665888077766017,0.001,100.0,0.0001,2000,0.5,1.0,0.7665888077766017
242,grid,0.7665888077766017,0.001,100.0,0.0001,2000,1.0,2.0,0.7665888077766017
243,grid,0.7145323482123824,0.001,100.0,0.0001,2000,5.0,10.0,0.7145323482123824
244,grid,0.6797517734933644,0.001,100.0,0.0001,2000,10.0,20.0,0.6797517734933644
245,grid,0.6531673900524213,0.001,100.0,0.0001,2000,20.0,40.0,0.6531673900524213
246,grid,0.7665888077766017,0.001,0.01,0.001,2000,0.01,0.02,0.7665888077766017
247,grid,0.7665888077766017,0.001,0.01,0.001,2000,0.1,0.2,0.7665888077766017
248,grid,0.7665888077766017,0.001,0.01,0.001,2000,0.5,1.0,0.7665888077766017
249,grid,0.7665888077766017,0.001,0.01,0.001,2000,1.0,2.0,0.7665888077766017
250,grid,0.8087956231162922,0.001,0.01,0.001,2000,5.0,10.0,0.8087956231162922
251,grid,0.6230727539837116,0.001,0.01,0.001,2000,10.0,20.0,0.6230727539837116
252,grid,0.44604820900000003,0.001,0.01,0.001,2000,20.0,40.0,0.44604820900000003
253,grid,0.7665888077766017,0.001,0.1,0.001,2000,0.01,0.02,0.7665888077766017
254,grid,0.7665888077766017,0.001,0.1,0.001,2000,0.1,0.2,0.7665888077766017
255,grid,0.7665888077766017,0.001,0.1,0.001,2000,0.5,1.0,0.7665888077766017
256,grid,0.7665888077766017,0.001,0.1,0.001,2000,1.0,2.0,0.7665888077766017
257,grid,0.8087956231162922,0.001,0.1,0.001,2000,5.0,10.0,0.8087956231162922
258,grid,0.6230727539837116,0.001,0.1,0.001,2000,10.0,20.0,0.6230727539837116
259,grid,0.44604820900000003,0.001,0.1,0.001,2000,20.0,40.0,0.44604820900000003
260,grid,0.7665888077766017,0.001,1.0,0.001,2000,0.01,0.02,0.7665888077766017
261,grid,0.7665888077766017,0.001,1.0,0.001,2000,0.1,0.2,0.7665888077766017
262,grid,0.7665888077766017,0.001,1.0,0.001,2000,0.5,1.0,0.7665888077766017
263,grid,0.7665888077766017,0.001,1.0,0.001,2000,1.0,2.0,0.7665888077766017
264,grid,0.8087956231162922,0.001,1.0,0.001,2000,5.0,10.0,0.8087956231162922
265,grid,0.6230727539837116,0.001,1.0,0.001,2000,10.0,20.0,0.6230727539837116
266,grid,0.451953109,0.001,1.0,0.001,2000,20.0,40.0,0.451953109
267,grid,0.7665888077766017,0.001,10.0,0.001,2000,0.01,0.02,0.7665888077766017
268,grid,0.7665888077766017,0.001,10.0,0.001,2000,0.1,0.2,0.7665888077766017
269,grid,0.7665888077766017,0.001,10.0,0.001,2000,0.5,1.0,0.7665888077766017
270,grid,0.7665888077766017,0.001,10.0,0.001,2000,1.0,2.0,0.7665888077766017
271,grid,0.6797517734933644,0.001,10.0,0.001,2000,5.0,10.0,0.6797517734933644
272,grid,0.6410855572143213,0.001,10.0,0.001,2000,10.0,20.0,0.6410855572143213
273,grid,0.568473718885335,0.001,10.0,0.001,2000,20.0,40.0,0.568473718885335
274,grid,0.7665888077766017,0.001,100.0,0.001,2000,0.01,0.02,0.7665888077766017
275,grid,0.7665888077766017,0.001,100.0,0.001,2000,0.1,0.2,0.7665888077766017
276,grid,0.7665888077766017,0.001,100.0,0.001,2000,0.5,1.0,0.7665888077766017
277,grid,0.7665888077766017,0.001,100.0,0.001,2000,1.0,2.0,0.7665888077766017
278,grid,0.7145323482123824,0.001,100.0,0.001,2000,5.0,10.0,0.7145323482123824
279,grid,0.6797517734933644,0.001,100.0,0.001,2000,10.0,20.0,0.6797517734933644
280,grid,0.6531673900524213,0.001,100.0,0.001,2000,20.0,40.0,0.6531673900524213
281,grid,0.7665888077766017,0.001,0.01,0.01,2000,0.01,0.02,0.7665888077766017
282,grid,0.7665888077766017,0.001,0.01,0.01,2000,0.1,0.2,0.7665888077766017
283,grid,0.7665888077766017,0.001,0.01,0.01,2000,0.5,1.0,0.7665888077766017
284,grid,0.7934567588766016,0.001,0.01,0.01,2000,1.0,2.0,0.7934567588766016
285,grid,0.7779065675753489,0.001,0.01,0.01,2000,5.0,10.0,0.7779065675753489
286,grid,0.6082689866318117,0.001,0.01,0.01,2000,10.0,20.0,0.6082689866318117
287,grid,0.44604820900000003,0.001,0.01,0.01,2000,20.0,40.0,0.44604820900000003
288,grid,0.7665888077766017,0.001,0.1,0.01,2000,0.01,0.02,0.7665888077766017
289,grid,0.7665888077766017,0.001,0.1,0.01,2000,0.1,0.2,0.7665888077766017
290,grid,0.7665888077766017,0.001,0.1,0.01,2000,0.5,1.0,0.7665888077766017
291,grid,0.7934567588766016,0.001,0.1,0.01,2000,1.0,2.0,0.7934567588766016
292,grid,0.8087956231162922,0.001,0.1,0.01,2000,5.0,10.0,0.8087956231162922
293,grid,0.6082689866318117,0.001,0.1,0.01,2000,10.0,20.0,0.6082689866318117
